Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,Mass Status,Status ,"Time of extinction (LP 125-75; EP 30-50; TP 15-10; Holocene 10-1; historical <1+EW; future = CR,EN,VU; future2 = that plus NT)",Last Occurance (kybp),IUCN Redlist status,Year Assessed,trophic,trophic ref,habitat mode,MOMv5 vs. MSW3,LAB.COMMENTS.2016,Taxonomy Ref,TO.DO
AF,Mt Nimba on Guinea-Liberia border_ but probably more widespread,Chiroptera,Hipposideridae,Hipposideros,lamottei, , ,-999,-999,-999,,extant,, , , ,ainsect,t1,,Genus and species  me match. Likely taxonomy is CHIROPTERA Hipposideridae Hipposideros lamottei,"New family; was Rhinolophidae, now Hipposideridae",MSW3,
AF,ivory Coast_ Liberia_ Guniea,Chiroptera,Hipposideridae,Hipposideros,marisae, , ,-999,-999,-999,,extant,, , , ,ainsect,t1,,Genus and species  me match. Likely taxonomy is CHIROPTERA Hipposideridae Hipposideros marisae,"New family; was Rhinolophidae, now Hipposideridae",MSW3,
AF,Ethiopia_ Djibouti_ Somalia_ Kenya_ saudi Arabia,Chiroptera,Hipposideridae,Hipposideros,megalotis, , ,-999,-999,-999,,extant,, , , ,ainsect,t1,,Genus and species  me match. Likely taxonomy is CHIROPTERA Hipposideridae Hipposideros megalotis,"New family; was Rhinolophidae, now Hipposideridae",MSW3,
AF,Senegal to Ethiopia_ south to  gola_ Zambia_ malawi and Mozambique_ Bioko_ sao Tome and Principe,Chiroptera,Hipposideridae,Hipposideros,ruber, , ,1.005,10.105,153,,extant,, , , ,ainsect,t1,volant,Genus and species  me match. Likely taxonomy is CHIROPTERA Hipposideridae Hipposideros ruber,"New family; was Rhinolophidae, now Hipposideridae",MSW3,
AF,Somalia_ Ethiopia_ Kenya_ Tanzania_ uganda_ Angola_ Zanzibar_ Mozambique_ Yemen_ Oman_ Congo Republic_ Iran_ perhaps Egypt,Chiroptera,Hipposideridae,Triaenops,persicus, , ,1.1,12.578,153,,extant,, , , ,ainsect,t1,volant,Genus and species  me match. Likely taxonomy is CHIROPTERA Hipposideridae Triaenops persicus,"New family; was Rhinolophidae, now Hipposideridae",MSW3,
AF,Ethiopia_ Somalia_ kenya_ Uganda_ E Sudan_ Tanzania_ Zanzibar,Chiroptera,Megadermatidae,Cardioderma,cor, , ,1.445,27.843,153,,extant,, , , ,ginsect,t1,volant,Unchanged taxonomy.,,,
AF,Senegal to Somalia_ south to Zambia and Malawi_ Zanzibar,Chiroptera,Megadermatidae,Lavia,frons, , ,1.379,23.933,153,,extant,, , , ,ginsect/carn,t1,volant,Unchanged taxonomy.,,,
AF,Gha _ Gabon_ Zaire_ Uga da_ perhaps Ethiopia,Chiroptera,Molossidae,Chaerephon,aloysiisabaudiae, , ,-999,-999,-999,,extant,, , , ,ainsect,t1,,Unchanged taxonomy.,,,
AF,Cameroon to Ethiopia_ south to angola and  tal (South Africa),Chiroptera,Molossidae,Chaerephon,ansorgei, , ,1.208,16.135,255,,extant,, , , ,ainsect,t1,volant,Unchanged taxonomy.,,,
AF,Liberia_ Cameroon_ Sudan_ Zaire_ Uga d_ Kenya_ Tanzania,Chiroptera,Molossidae,Chaerephon,bemmeleni, , ,1.279,19,282,,extant,, , , ,ainsect,t1,volant,Unchanged taxonomy.,,,
AF,Sudan_ Ethiopia_ Uganda_ Kenya_ Tanzania_ Zambia_ Zimbabawe_ Mozambique,Chiroptera,Molossidae,Chaerephon,bivittata, , ,1.176,15,153,,extant,, , , ,ainsect,t1,volant,Species  me change. Listing all species in the genus: aloysiisabaudiae or ansorgei or bemmeleni or bivittatus or bregullae or chapini or gallagheri or jobensis or johorensis or leucogaster or major or nigeriae or plicatus or pumilus or russatus or shortridgei or solomonis or tomensis,,,
AF,Ethiopia_ Zaire_ Uganda_ Angola_  minia_ Botswan _ Zimbabwe_ Zambia,Chiroptera,Molossidae,Chaerephon,chapini, , ,1,10,232,,extant,, , , ,ainsect,t1,volant,Unchanged taxonomy.,,,
