Group/common name,Class,Subclass,Superorder,Order,Family,Genus,Species,"Lmax (Maximum length, cm)",Troph,MainFood,FeedingType,Fresh,Brack,Saltwater,DepthRangeShallow,DepthRangeDeep
Relict Bony Fishes,Osteichthyes,Actinopterygii,,Lepisoteiformes,Lepisosteidae,Lepisosteus,osseus,200.00,4.19,,hunting macrofauna (predator),TRUE,TRUE,FALSE,0,
Relict Bony Fishes,Osteichthyes,Actinopterygii,,Lepisoteiformes,Lepisosteidae,Lepisosteus,platyrhincus,132.00,3.72,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Relict Bony Fishes,Osteichthyes,Actinopterygii,,Lepisoteiformes,Lepisosteidae,Atractosteus,spatula,200.00,4.02,,hunting macrofauna (predator),TRUE,TRUE,FALSE,0,
Relict Bony Fishes,Osteichthyes,Actinopterygii,,Lepisoteiformes,Lepisosteidae,Atractosteus,tristoechus,200.00,4.53,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
Relict Bony Fishes,Osteichthyes,Actinopterygii,,Lepisoteiformes,Lepisosteidae,Atractosteus,tropicus,200.00,4.23,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
,,,,,,,,,,,,,,,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,avalonis,33.00,4.01,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,300
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,coccineus,13.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,75
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,commerson,38.00,4.20,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,70
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,hispidus,20.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,90
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Histrio,histrio,20.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,11
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,maculatus,15.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,11
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,multiocellatus,20.00,4.32,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,66
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,nummifer,13.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,293
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,ocellatus,38.00,4.05,,,FALSE,FALSE,TRUE,1,150
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,pardalis,12.44,3.98,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,18,50
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,sarasa,35.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,73,185
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,senegalensis,34.77,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,10,80
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Antennariidae,Antennarius,striatus,25.00,4.20,nekton,hunting macrofauna (predator),FALSE,TRUE,TRUE,10,219
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Brachionichthyidae,Brachionichthys,hirsutus,15.00,3.28,,,FALSE,FALSE,TRUE,5,40
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Ceratiidae,Cryptopsaras,couesii,44.00,4.36,,,FALSE,FALSE,TRUE,0,2091
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Ceratiidae,Ceratias,holboelli,120.00,4.81,,,FALSE,FALSE,TRUE,0,3400
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Ceratiidae,Ceratias,tentaculatus,88.00,4.67,,,FALSE,FALSE,TRUE,650,1500
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Ceratiidae,Ceratias,uranoscopus,29.28,4.18,,,FALSE,FALSE,TRUE,0,2091
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Chaunacidae,Chaunax,abei,36.60,4.28,,,FALSE,FALSE,TRUE,90,500
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Chaunacidae,Chaunax,fimbriatus,17.08,3.95,,,FALSE,FALSE,TRUE,500,1985
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Diceratiidae,Diceratias,bispinosus,13.66,4.20,,,FALSE,FALSE,TRUE,1000,1400
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Gigantactinidae,Gigantactis,macronema,43.19,4.00,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,2500
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,albinares,23.18,4.08,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,845
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,appelii,40.00,4.32,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,azurlucens,26.19,4.13,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,915
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,cornifer,25.38,4.12,,hunting macrofauna (predator),FALSE,FALSE,TRUE,450,1900
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,crinitus,26.19,4.13,,hunting macrofauna (predator),FALSE,FALSE,TRUE,600,610
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,groenlandicus,73.20,4.59,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,830
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,macroceras,26.19,4.13,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,2100
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,nigricornis,26.19,4.13,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,paucifilosus,26.19,4.13,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,300
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Paracanthopterygii,Lophiiformes,Himantolophidae,Himantolophus,sagamius,26.19,4.13,,,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,americanus,120.00,4.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,668
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,budegassa,122.00,4.48,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,300,1013
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,caulinaris,40.00,4.50,,,FALSE,FALSE,TRUE,15,311
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,fimbriatus,9.15,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,gastrophysus,60.00,4.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,40,700
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,insidiator,30.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,200,600
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,kempi,40.00,4.50,,,FALSE,FALSE,TRUE,50,400
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,litulon,183.00,4.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,25,560
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,mutilus,45.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,300,658
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Sladenia,remiger,40.00,4.14,,,FALSE,FALSE,TRUE,,1294
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiomus,setigerus,40.00,4.04,,hunting macrofauna (predator),FALSE,FALSE,TRUE,30,500
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophiodes,spilurus,30.00,4.01,,hunting macrofauna (predator),FALSE,FALSE,TRUE,120,475
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,vaillanti,50.00,4.50,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,200,800
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophiidae,Lophius,vomerinus,100.00,4.46,nekton,hunting macrofauna (predator),FALSE,FALSE,TRUE,150,400
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Lophotidae,Lophotus,lacepede,200.00,4.50,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,92
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Melanocetidae,Melanocetus,johnsonii,18.00,3.97,,,FALSE,FALSE,TRUE,0,2091
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Ogcocephalidae,Ogcocephalus,darwini,24.77,3.44,,hunting macrofauna (predator),FALSE,FALSE,TRUE,3,76
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Ogcocephalidae,Zalieutes,elater,15.00,3.97,,hunting macrofauna (predator),FALSE,FALSE,TRUE,18,113
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Ogcocephalidae,Ogcocephalus,nasutus,38.00,3.36,zoobenthos,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,305
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Ogcocephalidae,Halieutaea,stellata,30.00,3.45,,,FALSE,FALSE,TRUE,50,400
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Ogcocephalidae,Ogcocephalus,vespertilio,30.50,3.42,,,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Oneirodidae,Oneirodes,acanthias,20.00,3.10,,selective plankton feeding,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Oneirodidae,Oneirodes,bulbosus,23.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,200,2000
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Oneirodidae,Oneirodes,thompsoni,21.00,4.20,,hunting macrofauna (predator),FALSE,FALSE,TRUE,300,2014
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Tetrabrachiidae,Tetrabrachium,ocellatum,8.54,3.64,,,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Thaumatichthyidae,Lasiognathus,beebei,13.66,4.03,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,1100
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Thaumatichthyidae,Lasiognathus,saccostoma,9.39,3.77,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,4000
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Neopterygii,Paracanthopterygii,Lophiiformes,Thaumatichthyidae,Lasiognathus,waltoni,11.47,3.81,,hunting macrofauna (predator),FALSE,FALSE,TRUE,0,1350
,,,,,,,,,,,,,,,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,affinis,36.60,2.00,plants,browsing on substrate,FALSE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,alata,75.00,2.31,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,argentea,45.00,2.75,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,aurata,59.00,3.07,zoobenthos,variable,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,bananensis,40.00,2.00,plants,grazing on aquatic plants,FALSE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Chelon,bispinosus,18.30,2.75,,variable,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Valamugil,buchanani,100.00,2.22,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Myxus,capensis,49.95,2.78,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,cephalus,146.40,2.13,plants,variable,TRUE,TRUE,TRUE,0,120
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Rhinomugil,corsula,45.00,2.38,,,TRUE,TRUE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Crenimugil,crenilabis,60.00,2.22,plants,variable,FALSE,TRUE,TRUE,0,20
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Valamugil,cunnesius,41.00,2.00,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,curema,90.00,2.00,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,15,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,curvidens,12.20,2.00,detritus,grazing on aquatic plants,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,dumerili,40.00,2.44,detritus,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Myxus,elongatus,40.00,3.08,,variable,TRUE,TRUE,TRUE,1,10
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,falcipinnis,45.51,2.28,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Aldrichetta,forsteri,61.00,2.51,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,0,50
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,galapagensis,40.00,2.46,,grazing on aquatic plants,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,grandisquamis,40.00,2.02,zooplankton,browsing on substrate,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Chelon,haematocheilus,75.00,2.50,,grazing on aquatic plants,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,incilis,40.00,2.00,detritus,grazing on aquatic plants,FALSE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Chelon,labrosus,91.50,2.42,plants,grazing on aquatic animals,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Neomyxus,leuciscus,56.12,2.85,zoobenthos,hunting macrofauna (predator),FALSE,TRUE,TRUE,,4
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,liza,80.00,2.00,detritus,grazing on aquatic plants,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,macrolepis,73.20,2.99,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,melinoptera,36.60,2.32,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Agonostomus,monticola,36.00,3.44,zoobenthos,hunting macrofauna (predator),TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Rhinomugil,nasutus,45.00,2.93,,variable,TRUE,TRUE,FALSE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,parsia,16.00,2.00,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,persicus,30.00,2.44,,,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Myxus,petardi,81.00,2.34,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Joturus,pichardi,61.00,2.37,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Chaenomugil,proboscideus,22.00,2.00,,grazing on aquatic plants,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,ramado,70.00,2.32,plants,variable,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,rammelsbergii,60.96,2.74,,filtering plankton,FALSE,FALSE,TRUE,0,5
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,richardsonii,40.50,2.38,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,saliens,48.80,2.18,zooplankton,other,FALSE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Valamugil,seheli,60.00,2.32,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,soiuy,80.00,2.49,,browsing on substrate,TRUE,TRUE,TRUE,5,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Valamugil,speigleri,35.00,2.20,,variable,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,subviridis,48.80,2.74,plants,grazing on aquatic plants,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,tade,70.00,2.00,plants,filtering plankton,TRUE,TRUE,TRUE,10,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Xenomugil,thoburni,29.50,2.29,,grazing on aquatic plants,FALSE,FALSE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Mugil,trichodon,30.00,2.00,plants,browsing on substrate,TRUE,TRUE,TRUE,,
Snooks to Snakeheads,Actinopterygii,Neopterygii,Acanthopterygii,Mugiliformes,Mugilidae,Liza,vaigiensis,63.00,2.29,plants,variable,TRUE,TRUE,TRUE,,
,,,,,,,,,,,,,,,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Myctophum,affine,9.64,3.37,,selective plankton feeding,FALSE,TRUE,TRUE,0,600
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Lampanyctus,alatus,7.44,3.40,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,40,1500
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Krefftichthys,anderssoni,8.66,3.11,,variable,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Centrobranchus,andreae,7.93,3.17,,,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Protomyctophum,andriashevi,7.32,3.16,,,FALSE,FALSE,TRUE,50,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Electrona,antarctica,12.57,3.18,,selective plankton feeding,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Myctophum,asperum,8.78,3.40,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,0,750
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Diogenichthys,atlanticus,3.54,3.11,,,FALSE,FALSE,TRUE,18,1050
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Nannobrachium,atrum,17.08,3.27,,,FALSE,FALSE,TRUE,60,1100
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Myctophum,aurolaternatum,13.42,3.40,zooplankton,selective plankton feeding,FALSE,FALSE,TRUE,,
"Anglerfish, Barracudinas, Cods, and Dragonfish",Osteichthyes,Actinopterygii,Scopelomorpha,Myctophiformes,Myctophidae,Lampanyctus,australis,15.98,3.25,,,FALSE,FALSE,TRUE,,
